PICTURE,TITLE,PRICE,RAITING,PHONE,LINK,POSTAL_CODE,ADRESS,VILLE
,"Volkswagen Golf VII 1.4 TSi Comfortline Cup *149,- EUR",15 735 € (TTC),4.9,+49 (0)5205 1006888,"https://www.automobile.fr/Voiture/Volkswagen-Golf-VII-1.4-TSi-Comfortline-Cup/vhc:car,pgn:42,pgs:10,dmg:false/pg:vipcar/271667453.html",,Industriestrasse 19 DE-33689 Bielefeld Allemagne,
,"Porsche Cayenne GTS  Exterieur Sport Design Paket ""21",32 900 € (TTC),4.4,+49 (0)7022 279737313,"https://www.automobile.fr/Voiture/Porsche-Cayenne-GTS-Exterieur-Sport-Design/vhc:car,pgn:42,pgs:10,dmg:false/pg:vipcar/263082761.html",,Eichendorffstr. 30 DE-72622 Nürtingen bei Stuttgart Allemagne,
,"Volkswagen Beetle Cabriolet 2.0 TDi DSG Karmann *199,- €",27 435 € (TTC),4.9,+49 (0)5205 1006888,"https://www.automobile.fr/Voiture/Volkswagen-Beetle-Cabriolet-2.0-TDi-DSG/vhc:car,pgn:42,pgs:10,dmg:false/pg:vipcar/269786895.html",,Industriestrasse 19 DE-33689 Bielefeld Allemagne,
,Volkswagen Golf Sportsvan 1.4 TSi DSG Comfortline Allstar,25 835 € (TTC),4.9,+49 (0)5205 1006888,"https://www.automobile.fr/Voiture/Volkswagen-Golf-Sportsvan-1.4-TSi-DSG/vhc:car,pgn:42,pgs:10,dmg:false/pg:vipcar/267875496.html",,Industriestrasse 19 DE-33689 Bielefeld Allemagne,
,Renault Twingo Life*ERST 16Tkm*KLIMA*TEMPOMAT*USB*5-TÜR,7 490 € (TTC),3.9,+49 (0)2307 201923210,"https://www.automobile.fr/Voiture/Renault-Twingo-Life-ERST-16Tkm-KLIMA-TEMPOMAT/vhc:car,pgn:42,pgs:10,dmg:false/pg:vipcar/272538229.html",,Ernst-Schering-Straße 2 DE-59192 Bergkamen Allemagne,
,"Volkswagen Golf Sportsvan 1.4 TSi DSG Highline *229,-€",27 935 € (TTC),4.9,+49 (0)5205 1006888,"https://www.automobile.fr/Voiture/Volkswagen-Golf-Sportsvan-1.4-TSi-DSG/vhc:car,pgn:42,pgs:10,dmg:false/pg:vipcar/267875494.html",,Industriestrasse 19 DE-33689 Bielefeld Allemagne,
,Porsche Panamera Turbo S SportChrono PDCC PCCB LED-PDLS+,86 500 € (TTC),4.4,+49 (0)7022 279742006,"https://www.automobile.fr/Voiture/Porsche-Panamera-Turbo-S-SportChrono-PDCC/vhc:car,pgn:42,pgs:10,dmg:false/pg:vipcar/265909232.html",,Eichendorffstr. 30 DE-72622 Nürtingen bei Stuttgart Allemagne,
,Mazda 2 Lim. 1.4 CD Active Klima Servo ZV el.FH Euro 4,2 999 € (TTC),4.5,+49 (0)7955 514983109,"https://www.automobile.fr/Voiture/Mazda-2-Lim.-1.4-CD-Active-Klima-Servo-ZV/vhc:car,pgn:42,pgs:10,dmg:false/pg:vipcar/271887352.html",,Goldäckerstraße 3 DE-74585 Rot am See Allemagne,
,"Volkswagen Golf VII 1.0 TSi BMT Comfortline Sound *129,-€",16 835 € (TTC),4.9,+49 (0)5205 1006888,"https://www.automobile.fr/Voiture/Volkswagen-Golf-VII-1.0-TSi-BMT-Comfortline/vhc:car,pgn:42,pgs:10,dmg:false/pg:vipcar/264603141.html",,Industriestrasse 19 DE-33689 Bielefeld Allemagne,
,"Volkswagen Golf VII 1.0 TSi BMT Comfortline Sound *129,-€",16 835 € (TTC),4.9,+49 (0)5205 1006888,"https://www.automobile.fr/Voiture/Volkswagen-Golf-VII-1.0-TSi-BMT-Comfortline/vhc:car,pgn:43,pgs:10,dmg:false/pg:vipcar/264603141.html",,Industriestrasse 19 DE-33689 Bielefeld Allemagne,
,"Volkswagen Arteon 2.0 TDi Elegance 4-Motion *289,- €",42 935 € (TTC),4.9,+49 (0)5205 1006888,"https://www.automobile.fr/Voiture/Volkswagen-Arteon-2.0-TDi-Elegance-4-Motion/vhc:car,pgn:43,pgs:10,dmg:false/pg:vipcar/264274272.html",,Industriestrasse 19 DE-33689 Bielefeld Allemagne,
,"Porsche Cayenne GTS  Exterieur Sport Design Paket ""21",32 900 € (TTC),4.4,+49 (0)7022 279737313,"https://www.automobile.fr/Voiture/Porsche-Cayenne-GTS-Exterieur-Sport-Design/vhc:car,pgn:43,pgs:10,dmg:false/pg:vipcar/263082761.html",,Eichendorffstr. 30 DE-72622 Nürtingen bei Stuttgart Allemagne,
,"Volkswagen Beetle Cabriolet 2.0 TDi DSG Karmann *199,- €",27 435 € (TTC),4.9,+49 (0)5205 1006888,"https://www.automobile.fr/Voiture/Volkswagen-Beetle-Cabriolet-2.0-TDi-DSG/vhc:car,pgn:43,pgs:10,dmg:false/pg:vipcar/269786895.html",,Industriestrasse 19 DE-33689 Bielefeld Allemagne,
,Volkswagen Golf Sportsvan 1.4 TSi DSG Comfortline Allstar,25 835 € (TTC),4.9,+49 (0)5205 1006888,"https://www.automobile.fr/Voiture/Volkswagen-Golf-Sportsvan-1.4-TSi-DSG/vhc:car,pgn:43,pgs:10,dmg:false/pg:vipcar/267875496.html",,Industriestrasse 19 DE-33689 Bielefeld Allemagne,
,Renault Twingo Life*ERST 16Tkm*KLIMA*TEMPOMAT*USB*5-TÜR,7 490 € (TTC),3.9,+49 (0)2307 201923210,"https://www.automobile.fr/Voiture/Renault-Twingo-Life-ERST-16Tkm-KLIMA-TEMPOMAT/vhc:car,pgn:43,pgs:10,dmg:false/pg:vipcar/272538229.html",,Ernst-Schering-Straße 2 DE-59192 Bergkamen Allemagne,
,"Volkswagen Golf Sportsvan 1.4 TSi DSG Highline *229,-€",27 935 € (TTC),4.9,+49 (0)5205 1006888,"https://www.automobile.fr/Voiture/Volkswagen-Golf-Sportsvan-1.4-TSi-DSG/vhc:car,pgn:43,pgs:10,dmg:false/pg:vipcar/267875494.html",,Industriestrasse 19 DE-33689 Bielefeld Allemagne,
,Porsche Panamera Turbo S SportChrono PDCC PCCB LED-PDLS+,86 500 € (TTC),4.4,+49 (0)7022 279742006,"https://www.automobile.fr/Voiture/Porsche-Panamera-Turbo-S-SportChrono-PDCC/vhc:car,pgn:43,pgs:10,dmg:false/pg:vipcar/265909232.html",,Eichendorffstr. 30 DE-72622 Nürtingen bei Stuttgart Allemagne,
,Mazda 2 Lim. 1.4 CD Active Klima Servo ZV el.FH Euro 4,2 999 € (TTC),4.5,+49 (0)7955 514983109,"https://www.automobile.fr/Voiture/Mazda-2-Lim.-1.4-CD-Active-Klima-Servo-ZV/vhc:car,pgn:43,pgs:10,dmg:false/pg:vipcar/271887352.html",,Goldäckerstraße 3 DE-74585 Rot am See Allemagne,
,Mercedes-Benz GLA 200 AMG+Pano.-Dach+Night+LED+Kamera+Navi,37 299 € (TTC),4.7,+49 (0)951 9333482,"https://www.automobile.fr/Voiture/Mercedes-Benz-GLA-200-AMG-Pano.-Dach-Night/vhc:car,pgn:44,pgs:10,dmg:false/pg:vipcar/272538232.html",,Kärntenstr. 1 DE-96052 Bamberg Allemagne,
,Mitsubishi L200 2.4 DID+ PLUS DC 4WD HARDTOP RFK AHK LDRW,31 780 € (TTC),4.9,+49 (0)8161 185152892,"https://www.automobile.fr/Voiture/Mitsubishi-L200-2.4-DID-PLUS-DC-4WD-HARDTOP/vhc:car,pgn:44,pgs:10,dmg:false/pg:vipcar/272538233.html",,Landshuter Strasse 41 DE-85356 Freising Allemagne,
,Volkswagen T-Roc 1.0 TSI Navi PDCv+h Alu Multif.Lenkrad RDC,24 490 € (TTC),4.3,+49 (0)8531 410999664,"https://www.automobile.fr/Voiture/Volkswagen-T-Roc-1.0-TSI-Navi-PDCv-h-Alu/vhc:car,pgn:44,pgs:10,dmg:false/pg:vipcar/272538235.html",,Hartkirchner Strasse 45 DE-94060 Pocking Allemagne,
,Porsche Panamera Turbo S SportChrono PDCC PCCB LED-PDLS+,86 500 € (TTC),4.4,+49 (0)7022 279742006,"https://www.automobile.fr/Voiture/Porsche-Panamera-Turbo-S-SportChrono-PDCC/vhc:car,pgn:44,pgs:10,dmg:false/pg:vipcar/265909232.html",,Eichendorffstr. 30 DE-72622 Nürtingen bei Stuttgart Allemagne,
,Mazda 2 Lim. 1.4 CD Active Klima Servo ZV el.FH Euro 4,2 999 € (TTC),4.5,+49 (0)7955 514983109,"https://www.automobile.fr/Voiture/Mazda-2-Lim.-1.4-CD-Active-Klima-Servo-ZV/vhc:car,pgn:44,pgs:10,dmg:false/pg:vipcar/271887352.html",,Goldäckerstraße 3 DE-74585 Rot am See Allemagne,
,"Volkswagen Golf VII 1.0 TSi BMT Comfortline Sound *129,-€",16 835 € (TTC),4.9,+49 (0)5205 1006888,"https://www.automobile.fr/Voiture/Volkswagen-Golf-VII-1.0-TSi-BMT-Comfortline/vhc:car,pgn:44,pgs:10,dmg:false/pg:vipcar/264603141.html",,Industriestrasse 19 DE-33689 Bielefeld Allemagne,
,"Volkswagen Golf VII 1.4 TSi Comfortline Cup *149,- EUR",15 735 € (TTC),4.9,+49 (0)5205 1006888,"https://www.automobile.fr/Voiture/Volkswagen-Golf-VII-1.4-TSi-Comfortline-Cup/vhc:car,pgn:44,pgs:10,dmg:false/pg:vipcar/271667453.html",,Industriestrasse 19 DE-33689 Bielefeld Allemagne,
,Volkswagen Caddy 2.0 SDI Lkw Kasten Schiebetür,2 500 € (TTC),4.7,+49 (0)911 9996955,"https://www.automobile.fr/Voiture/Volkswagen-Caddy-2.0-SDI-Lkw-Kasten/vhc:car,pgn:44,pgs:10,dmg:false/pg:vipcar/272538230.html",,Diesel Str. 26a DE-90441 Nürnberg Allemagne,
,"Volkswagen Golf VII 1.4 TSi Comfortline Join *159,-€",19 435 € (TTC),4.9,+49 (0)5205 1006888,"https://www.automobile.fr/Voiture/Volkswagen-Golf-VII-1.4-TSi-Comfortline-Join/vhc:car,pgn:44,pgs:10,dmg:false/pg:vipcar/268464760.html",,Industriestrasse 19 DE-33689 Bielefeld Allemagne,
,Fiat Punto 1.2 8V *Klima*Euro4*2Hand*,650 € (TTC),4.4,+49 (0)6152 9584990,"https://www.automobile.fr/Voiture/Fiat-Punto-1.2-8V-Klima-Euro4-2Hand/vhc:car,pgn:44,pgs:10,dmg:false/pg:vipcar/272538231.html",,Odenwaldstr. 5 DE-64521 Groß-Gerau Allemagne,
,"TECHART Sonstige 911/991 Turbo Cabrio TECHART BRD ""21",148 900 € (TTC),4.4,+49 (0)7022 279737391,"https://www.automobile.fr/Voiture/TECHART-Sonstige-911-991-Turbo-Cabrio-TECHART/vhc:car,pgn:45,pgs:10,dmg:false/pg:vipcar/241264523.html",,Eichendorffstr. 30 DE-72622 Nürtingen bei Stuttgart Allemagne,
,"Volkswagen Golf VII GTD *199,-€",26 935 € (TTC),4.9,+49 (0)5205 1006888,"https://www.automobile.fr/Voiture/Volkswagen-Golf-VII-GTD-199,/vhc:car,pgn:45,pgs:10,dmg:false/pg:vipcar/267938752.html",,Industriestrasse 19 DE-33689 Bielefeld Allemagne,
,Volkswagen Golf VII GTD BMT 2.0 TDI Start-Stopp Xenon Navi,18 480 € (TTC),4.7,+49 (0)361 3025298200,"https://www.automobile.fr/Voiture/Volkswagen-Golf-VII-GTD-BMT-2.0-TDI-Start/vhc:car,pgn:45,pgs:10,dmg:false/pg:vipcar/272538238.html",,Hermsdorfer Strasse 2 DE-99099 Erfurt Allemagne,
,Opel Corsa 1.2 Selection IntelliLink Klima,14 560 € (TTC),4.8,+49 (0)2303 959821990,"https://www.automobile.fr/Voiture/Opel-Corsa-1.2-Selection-IntelliLink-Klima/vhc:car,pgn:45,pgs:10,dmg:false/pg:vipcar/272538240.html",,Massener Hellweg 44-46 DE-59427 Unna Allemagne,
,Audi A4 Avant 2.0TDI UMWELTPRÄMIE VIRTUAL COCKPIT,29 890 € (TTC),4.8,+49 (0)2525 959003352,"https://www.automobile.fr/Voiture/Audi-A4-Avant-2.0TDI-UMWELTPR%C3%84MIE-VIRTUAL/vhc:car,pgn:45,pgs:10,dmg:false/pg:vipcar/272288417.html",,Hauptstrasse 190 DE-59269 Neubeckum Allemagne,
,Volkswagen Golf VII Sportsvan 1.4 TSi DSG Comfortline Soun,25 835 € (TTC),4.9,+49 (0)5205 1006888,"https://www.automobile.fr/Voiture/Volkswagen-Golf-VII-Sportsvan-1.4-TSi-DSG/vhc:car,pgn:45,pgs:10,dmg:false/pg:vipcar/264491878.html",,Industriestrasse 19 DE-33689 Bielefeld Allemagne,
,TECHART Panamera Turbo S SportChrono PDCC PCCB LED-PDLS+,89 900 € (TTC),4.4,+49 (0)7022 279740514,"https://www.automobile.fr/Voiture/TECHART-Panamera-Turbo-S-SportChrono-PDCC/vhc:car,pgn:45,pgs:10,dmg:false/pg:vipcar/265909919.html",,Eichendorffstr. 30 DE-72622 Nürtingen bei Stuttgart Allemagne,
,Porsche 991 /911 Turbo Cabrio BRD TOP GARANTIE 09/2019,144 500 € (TTC),4.4,+49 (0)7022 279742010,"https://www.automobile.fr/Voiture/Porsche-991-911-Turbo-Cabrio-BRD-TOP-GARANTIE/vhc:car,pgn:46,pgs:10,dmg:false/pg:vipcar/241264546.html",,Eichendorffstr. 30 DE-72622 Nürtingen bei Stuttgart Allemagne,
,Volkswagen Golf Variant 1.4 TSi Comfortline Sound,19 935 € (TTC),4.9,+49 (0)5205 1006888,"https://www.automobile.fr/Voiture/Volkswagen-Golf-Variant-1.4-TSi-Comfortline/vhc:car,pgn:46,pgs:10,dmg:false/pg:vipcar/264547550.html",,Industriestrasse 19 DE-33689 Bielefeld Allemagne,
,Volkswagen Golf VII Sportsvan 1.4 TSi DSG Comfortline Soun,25 835 € (TTC),4.9,+49 (0)5205 1006888,"https://www.automobile.fr/Voiture/Volkswagen-Golf-VII-Sportsvan-1.4-TSi-DSG/vhc:car,pgn:46,pgs:10,dmg:false/pg:vipcar/264491878.html",,Industriestrasse 19 DE-33689 Bielefeld Allemagne,
,TECHART Panamera Turbo S SportChrono PDCC PCCB LED-PDLS+,89 900 € (TTC),4.4,+49 (0)7022 279740514,"https://www.automobile.fr/Voiture/TECHART-Panamera-Turbo-S-SportChrono-PDCC/vhc:car,pgn:46,pgs:10,dmg:false/pg:vipcar/265909919.html",,Eichendorffstr. 30 DE-72622 Nürtingen bei Stuttgart Allemagne,
,"TECHART Sonstige 911/991 Turbo Cabrio TECHART BRD ""21",148 900 € (TTC),4.4,+49 (0)7022 279737391,"https://www.automobile.fr/Voiture/TECHART-Sonstige-911-991-Turbo-Cabrio-TECHART/vhc:car,pgn:46,pgs:10,dmg:false/pg:vipcar/241264523.html",,Eichendorffstr. 30 DE-72622 Nürtingen bei Stuttgart Allemagne,
,Mazda 6 2.5 Sports-Line °TOURING+TECHNIK-P°BOSE°AG6°,14 190 € (TTC),4.7,+49 (0)2631 919110,"https://www.automobile.fr/Voiture/Mazda-6-2.5-Sports-Line-TOURING-TECHNIK-P/vhc:car,pgn:46,pgs:10,dmg:false/pg:vipcar/272538244.html",,Breslauerstrasse 84 - 86 DE-56566 Neuwied Allemagne,
,Mazda 6 2.5 Sports-Line °TOURING+TECHNIK-P°BOSE°AG6°,14 190 € (TTC),4.2,+49 (0)2631 919110,"https://www.automobile.fr/Voiture/Mazda-6-2.5-Sports-Line-TOURING-TECHNIK-P/vhc:car,pgn:46,pgs:10,dmg:false/pg:vipcar/272538245.html",,Limburger Str. 62 DE-65555 Limburg Allemagne,
,Ford Mustang Coupe 2.3 EcoBoost Navi* 1.Hand* Black*,30 890 € (TTC),4.8,+49 (0)291 2025980,"https://www.automobile.fr/Voiture/Ford-Mustang-Coupe-2.3-EcoBoost-Navi-1.Hand/vhc:car,pgn:46,pgs:10,dmg:false/pg:vipcar/272538247.html",,Schneidweg 16 DE-59872 Meschede/NRW Allemagne,
,Mazda 6 2.5 Sports-Line °TOURING+TECHNIK-P°BOSE°AG6°,14 190 € (TTC),4.7,+49 (0)2631 919110,"https://www.automobile.fr/Voiture/Mazda-6-2.5-Sports-Line-TOURING-TECHNIK-P/vhc:car,pgn:47,pgs:10,dmg:false/pg:vipcar/272538244.html",,Breslauerstrasse 84 - 86 DE-56566 Neuwied Allemagne,
,Mazda 6 2.5 Sports-Line °TOURING+TECHNIK-P°BOSE°AG6°,14 190 € (TTC),4.2,+49 (0)2631 919110,"https://www.automobile.fr/Voiture/Mazda-6-2.5-Sports-Line-TOURING-TECHNIK-P/vhc:car,pgn:47,pgs:10,dmg:false/pg:vipcar/272538245.html",,Limburger Str. 62 DE-65555 Limburg Allemagne,
,Ford Mustang Coupe 2.3 EcoBoost Navi* 1.Hand* Black*,30 890 € (TTC),4.8,+49 (0)291 1307996114,"https://www.automobile.fr/Voiture/Ford-Mustang-Coupe-2.3-EcoBoost-Navi-1.Hand/vhc:car,pgn:47,pgs:10,dmg:false/pg:vipcar/272538247.html",,Schneidweg 16 DE-59872 Meschede/NRW Allemagne,
,Porsche 991 /911 Turbo Cabrio BRD TOP GARANTIE 09/2019,144 500 € (TTC),4.4,+49 (0)7022 279742010,"https://www.automobile.fr/Voiture/Porsche-991-911-Turbo-Cabrio-BRD-TOP-GARANTIE/vhc:car,pgn:47,pgs:10,dmg:false/pg:vipcar/241264546.html",,Eichendorffstr. 30 DE-72622 Nürtingen bei Stuttgart Allemagne,
,Volkswagen Golf Variant 1.4 TSi Comfortline Sound,19 935 € (TTC),4.9,+49 (0)5205 1006888,"https://www.automobile.fr/Voiture/Volkswagen-Golf-Variant-1.4-TSi-Comfortline/vhc:car,pgn:47,pgs:10,dmg:false/pg:vipcar/264547550.html",,Industriestrasse 19 DE-33689 Bielefeld Allemagne,
,Audi A1 Sportback 1.6 TDI Ambition (Klima EPH Tempoma,11 750 € (TTC),4.4,+49 (0)2972 963803638,"https://www.automobile.fr/Voiture/Audi-A1-Sportback-1.6-TDI-Ambition-Klima-EPH/vhc:car,pgn:47,pgs:10,dmg:false/pg:vipcar/272538249.html",,Auf der Lake 5 DE-57392 Schmallenberg Allemagne,
,"Volkswagen Passat Variant 2.0 TDi Highline R-Line *249,- €",34 735 € (TTC),4.9,+49 (0)5205 1006888,"https://www.automobile.fr/Voiture/Volkswagen-Passat-Variant-2.0-TDi-Highline-R/vhc:car,pgn:47,pgs:10,dmg:false/pg:vipcar/269788957.html",,Industriestrasse 19 DE-33689 Bielefeld Allemagne,
,Mercedes-Benz ML 320 CDI*AUT./Navi/BiXe/Sportpaket/ALU/Sitzhzg,8 790 € (TTC),4.7,+49 (0)5242 412998072,"https://www.automobile.fr/Voiture/Mercedes-Benz-ML-320-CDI-AUT.-Navi-BiXe/vhc:car,pgn:47,pgs:10,dmg:false/pg:vipcar/272538254.html",,Am Sandberg 58 DE-33378 Rheda-Wiedenbrück Allemagne,
,Audi A1 Sportback 1.6 TDI Ambition (Klima EPH Tempoma,11 750 € (TTC),4.4,+49 (0)2972 963803638,"https://www.automobile.fr/Voiture/Audi-A1-Sportback-1.6-TDI-Ambition-Klima-EPH/vhc:car,pgn:48,pgs:10,dmg:false/pg:vipcar/272538249.html",,Auf der Lake 5 DE-57392 Schmallenberg Allemagne,
,"Volkswagen Passat Variant 2.0 TDi Highline R-Line *249,- €",34 735 € (TTC),4.9,+49 (0)5205 1006888,"https://www.automobile.fr/Voiture/Volkswagen-Passat-Variant-2.0-TDi-Highline-R/vhc:car,pgn:48,pgs:10,dmg:false/pg:vipcar/269788957.html",,Industriestrasse 19 DE-33689 Bielefeld Allemagne,
,"TECHART Sonstige 911/991 Turbo Cabrio TECHART BRD ""21",148 900 € (TTC),4.4,+49 (0)7022 279737391,"https://www.automobile.fr/Voiture/TECHART-Sonstige-911-991-Turbo-Cabrio-TECHART/vhc:car,pgn:48,pgs:10,dmg:false/pg:vipcar/241264523.html",,Eichendorffstr. 30 DE-72622 Nürtingen bei Stuttgart Allemagne,
,"Ford Ford Fiesta 1,3 Benzin",900 € (TTC),,+49 (0)163 1262154,"https://www.automobile.fr/Voiture/Ford-Ford-Fiesta-1,3-Benzin/vhc:car,pgn:48,pgs:10,dmg:false/pg:vipcar/272538243.html",, ,
,Mazda 6 2.5 Sports-Line °TOURING+TECHNIK-P°BOSE°AG6°,14 190 € (TTC),4.7,+49 (0)2631 919110,"https://www.automobile.fr/Voiture/Mazda-6-2.5-Sports-Line-TOURING-TECHNIK-P/vhc:car,pgn:48,pgs:10,dmg:false/pg:vipcar/272538244.html",,Breslauerstrasse 84 - 86 DE-56566 Neuwied Allemagne,
,Mazda 6 2.5 Sports-Line °TOURING+TECHNIK-P°BOSE°AG6°,14 190 € (TTC),4.2,+49 (0)2631 919110,"https://www.automobile.fr/Voiture/Mazda-6-2.5-Sports-Line-TOURING-TECHNIK-P/vhc:car,pgn:48,pgs:10,dmg:false/pg:vipcar/272538245.html",,Limburger Str. 62 DE-65555 Limburg Allemagne,
,Ford Mustang Coupe 2.3 EcoBoost Navi* 1.Hand* Black*,30 890 € (TTC),4.8,+49 (0)291 1307996114,"https://www.automobile.fr/Voiture/Ford-Mustang-Coupe-2.3-EcoBoost-Navi-1.Hand/vhc:car,pgn:48,pgs:10,dmg:false/pg:vipcar/272538247.html",,Schneidweg 16 DE-59872 Meschede/NRW Allemagne,
,Porsche 991 /911 Turbo Cabrio BRD TOP GARANTIE 09/2019,144 500 € (TTC),4.4,+49 (0)7022 279742010,"https://www.automobile.fr/Voiture/Porsche-991-911-Turbo-Cabrio-BRD-TOP-GARANTIE/vhc:car,pgn:48,pgs:10,dmg:false/pg:vipcar/241264546.html",,Eichendorffstr. 30 DE-72622 Nürtingen bei Stuttgart Allemagne,
,Volkswagen Golf Variant 1.4 TSi Comfortline Sound,19 935 € (TTC),4.9,+49 (0)5205 1006888,"https://www.automobile.fr/Voiture/Volkswagen-Golf-Variant-1.4-TSi-Comfortline/vhc:car,pgn:48,pgs:10,dmg:false/pg:vipcar/264547550.html",,Industriestrasse 19 DE-33689 Bielefeld Allemagne,
,Volkswagen Polo IV Trendline KLIMA SPORTSITZE 8 FACH 1 HAND,2 990 € (TTC),4.4,+49 (0)7022 279742088,"https://www.automobile.fr/Voiture/Volkswagen-Polo-IV-Trendline-KLIMA-SPORTSITZE/vhc:car,pgn:49,pgs:10,dmg:false/pg:vipcar/271197283.html",,Eichendorffstr. 30 DE-72622 Nürtingen bei Stuttgart Allemagne,
,Volvo XC60 D4 Geartronic Linje Inscription,34 500 € (TTC),4.8,+49 (0)511 5151884491,"https://www.automobile.fr/Voiture/Volvo-XC60-D4-Geartronic-Linje-Inscription/vhc:car,pgn:49,pgs:10,dmg:false/pg:vipcar/272538259.html",,Walter-Bruch-Strasse 1/ Industrieweg DE-30179 Hannover Allemagne,
,"Mercedes-Benz GLA 180  Urban,Navi,AHK,Kamera",29 950 € (TTC),4.7,+49 (0)2151 479849529,"https://www.automobile.fr/Voiture/Mercedes-Benz-GLA-180-Urban,Navi,AHK,Kamera/vhc:car,pgn:49,pgs:10,dmg:false/pg:vipcar/272538261.html",,Magdeburger Str. 80 DE-47800 Krefeld Allemagne,
,Mercedes-Benz ML 320 CDI*AUT./Navi/BiXe/Sportpaket/ALU/Sitzhzg,8 790 € (TTC),4.7,+49 (0)5242 412998072,"https://www.automobile.fr/Voiture/Mercedes-Benz-ML-320-CDI-AUT.-Navi-BiXe/vhc:car,pgn:49,pgs:10,dmg:false/pg:vipcar/272538254.html",,Am Sandberg 58 DE-33378 Rheda-Wiedenbrück Allemagne,
,Skoda Rapid Spaceback 1.2 TSI Style+,10 950 € (TTC),,+49 (0)1577 9043189,"https://www.automobile.fr/Voiture/Skoda-Rapid-Spaceback-1.2-TSI-Style/vhc:car,pgn:49,pgs:10,dmg:false/pg:vipcar/272538255.html",, ,
,"Volkswagen Passat Variant 2.0 TDi DSG Highline *239,-€",29 735 € (TTC),4.9,+49 (0)5205 1006888,"https://www.automobile.fr/Voiture/Volkswagen-Passat-Variant-2.0-TDi-DSG/vhc:car,pgn:49,pgs:10,dmg:false/pg:vipcar/259484133.html",,Industriestrasse 19 DE-33689 Bielefeld Allemagne,
,Mercedes-Benz E 200 Elegance LED Navi PTS Sitzh Temp,20 890 € (TTC),4.1,+49 (0)30 39018888,"https://www.automobile.fr/Voiture/Mercedes-Benz-E-200-Elegance-LED-Navi-PTS/vhc:car,pgn:49,pgs:10,dmg:false/pg:vipcar/272538257.html",,Salzufer 1 DE-10587 Berlin Allemagne,
,Mercedes-Benz E 220 CDI BE COMAND PTS Sitzh Temp,18 890 € (TTC),4.1,+49 (0)30 39018888,"https://www.automobile.fr/Voiture/Mercedes-Benz-E-220-CDI-BE-COMAND-PTS-Sitzh/vhc:car,pgn:49,pgs:10,dmg:false/pg:vipcar/272538258.html",,Salzufer 1 DE-10587 Berlin Allemagne,
,Jeep Compass Limited 4x2,9 950 € (TTC),,+49 (0)6071 959905454,"https://www.automobile.fr/Voiture/Jeep-Compass-Limited-4x2/vhc:car,pgn:50,pgs:10,dmg:false/pg:vipcar/272538263.html",,Spessartring 1 DE-64380 Roßdorf Allemagne,
,"Volkswagen Polo 1.0 TSi Highline *129,-€",16 435 € (TTC),4.9,+49 (0)5205 1006888,"https://www.automobile.fr/Voiture/Volkswagen-Polo-1.0-TSi-Highline-129,/vhc:car,pgn:50,pgs:10,dmg:false/pg:vipcar/267938772.html",,Industriestrasse 19 DE-33689 Bielefeld Allemagne,
,"Mercedes-Benz GLC 250 4MATIC AMG,LED",44 450 € (TTC),4.7,+49 (0)2151 479287979,"https://www.automobile.fr/Voiture/Mercedes-Benz-GLC-250-4MATIC-AMG,LED/vhc:car,pgn:50,pgs:10,dmg:false/pg:vipcar/272538266.html",,Magdeburger Str. 80 DE-47800 Krefeld Allemagne,
,"Volkswagen Polo 1.0 TSi Highline *139,-€",16 235 € (TTC),4.9,+49 (0)5205 1006888,"https://www.automobile.fr/Voiture/Volkswagen-Polo-1.0-TSi-Highline-139,/vhc:car,pgn:50,pgs:10,dmg:false/pg:vipcar/268792665.html",,Industriestrasse 19 DE-33689 Bielefeld Allemagne,
,Volkswagen Polo IV Trendline KLIMA SPORTSITZE 8 FACH 1 HAND,2 990 € (TTC),4.4,+49 (0)7022 279742088,"https://www.automobile.fr/Voiture/Volkswagen-Polo-IV-Trendline-KLIMA-SPORTSITZE/vhc:car,pgn:50,pgs:10,dmg:false/pg:vipcar/271197283.html",,Eichendorffstr. 30 DE-72622 Nürtingen bei Stuttgart Allemagne,
,Volvo XC60 D4 Geartronic Linje Inscription,34 500 € (TTC),4.8,+49 (0)511 5151884491,"https://www.automobile.fr/Voiture/Volvo-XC60-D4-Geartronic-Linje-Inscription/vhc:car,pgn:50,pgs:10,dmg:false/pg:vipcar/272538259.html",,Walter-Bruch-Strasse 1/ Industrieweg DE-30179 Hannover Allemagne,
,"Audi Audi A4 1,8 T",1 300 € (TTC),,+49 (0)174 4142815,"https://www.automobile.fr/Voiture/Audi-Audi-A4-1,8-T/vhc:car,pgn:50,pgs:10,dmg:false/pg:vipcar/272538260.html",, ,
,"Mercedes-Benz GLA 180  Urban,Navi,AHK,Kamera",29 950 € (TTC),4.7,+49 (0)2151 479849529,"https://www.automobile.fr/Voiture/Mercedes-Benz-GLA-180-Urban,Navi,AHK,Kamera/vhc:car,pgn:50,pgs:10,dmg:false/pg:vipcar/272538261.html",,Magdeburger Str. 80 DE-47800 Krefeld Allemagne,
,Volkswagen Polo 1.0 TSi Comfortline,14 935 € (TTC),4.9,+49 (0)5205 1006888,"https://www.automobile.fr/Voiture/Volkswagen-Polo-1.0-TSi-Comfortline/vhc:car,pgn:50,pgs:10,dmg:false/pg:vipcar/269625886.html",,Industriestrasse 19 DE-33689 Bielefeld Allemagne,
